WJets,/WJetsToLNu_HT-100To200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,10205377,0,0,0,?,76X_mcRun2_asymptotic_v12,FALSE,notSpecified
WJets,/WJetsToLNu_HT-1200To2500_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,246239,0,0,0,?,76X_mcRun2_asymptotic_v12,FALSE,notSpecified
WJets,/WJetsToLNu_HT-200To400_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,4949568,0,0,0,?,76X_mcRun2_asymptotic_v12,FALSE,notSpecified
WJets,/WJetsToLNu_HT-2500ToInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,251982,0,0,0,?,76X_mcRun2_asymptotic_v12,FALSE,notSpecified
WJets,/WJetsToLNu_HT-400To600_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,1943664,0,0,0,?,76X_mcRun2_asymptotic_v12,FALSE,notSpecified
WJets,/WJetsToLNu_HT-600To800_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,3767766,0,0,0,?,76X_mcRun2_asymptotic_v12,FALSE,notSpecified
WJets,/WJetsToLNu_HT-600ToInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,1041358,0,0,0,?,76X_mcRun2_asymptotic_v12,FALSE,notSpecified
WJets,/WJetsToLNu_HT-800To1200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,1568277,0,0,0,?,76X_mcRun2_asymptotic_v12,FALSE,notSpecified
WJets,/WJetsToLNu_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,24156124,0,0,0,?,76X_mcRun2_asymptotic_v12,FALSE,notSpecified
ttbar,/TT_TuneCUETP8M1_13TeV-powheg-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12_ext3-v1/MINIAODSIM,97994442,1,831.76,0.0084878283199,?,76X_mcRun2_asymptotic_v12,FALSE,POWHEG
stbar_tchan,/ST_t-channel_antitop_4f_leptonDecays_13TeV-powheg-pythia8_TuneCUETP8M1/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,1630900,1,27.0,0.0165552762278,?,76X_mcRun2_asymptotic_v12,FALSE,POWHEG
